0,1,2,3,4,5,6,7,8
0.9160082,0.13964406,19.815573,2.368108e-06,4.4057978e-12,7.20664e-12,0.951648,77.53957,9.324668e-12
0.43353358,0.29578456,1e-16,2.125025,0.49198905,17.177671,5.076312,1e-16,1e-16
0.6141327,0.8147683,0.16154018,1e-16,11.473399,5.633214,4.6957865,0.848665,1.8134925
3.3133678,4.914839,0.00016283213,3.3018289,0.20407888,0.16191982,0.16884156,1e-16,0.41036242
9.566691,4.451804,0.13436039,2.339476,2.3707147,2.3473043,1.545112,0.4291701,0.6635007
3.8258667,2.9552794,0.22080794,2.1562283,0.4520088,0.086313814,0.0012239789,0.21698911,0.16496322
2.323971e-13,3.4241526,1e-16,1.123873,0.16425209,1.2826346e-08,0.3403869,0.6432746,0.47284228
0.27104685,0.5587244,20.20006,1.3014606,7.379545e-08,1.4268087e-09,0.058405206,0.07165536,2.0666546e-09
0.4074562,4.229664,1.2500254,2.1714554,1e-16,1.7860459,1.902282,4.053333,2.2337995
7.3712797,9.601967,0.083721705,3.7772908,1e-16,0.3452543,1e-16,9.321019e-12,1.1354461e-16
4.405673,3.8253791,4.378799e-11,1.2167323,0.8923109,1.4173628,1.5548183,0.6849355,0.112548776
1.8973768,2.732702,3.4578736,1.4179037,1e-16,1e-16,1e-16,3.681115,1e-16
1.3628234,3.256878,0.25477883,1.2838309,6.1763215,4.736285,3.511514,1.2672181,0.28591952
8.839104,6.5190253,2.3603694e-13,1.9080617,6.128345,5.3423954e-10,125.1857,4.2896454e-16,3.4335027
2.7717977,2.3627412,1.0117437,1.6015959,8.928823,5.8999734,4.1860523,4.4227157,1.3908335
3.38586,6.338775,0.013327978,4.1224184,1e-16,0.14117314,4.621455e-11,1e-16,4.924647e-13
0.39358702,3.3319268,0.08967801,2.353569,0.41741732,3.9533795e-08,0.13587253,1.2119659e-08,0.29022378
0.9576975,1.4843222,2.087427,0.90495086,0.4148455,9.3731715e-12,1e-16,0.86062306,0.07007636
4.608095,1.6007378,1.4844022,2.3448455,6.6257944,7.943088,12.798338,4.081443,2.1645327
3.4178813,5.149541,0.862122,1.7666276,3.663571,2.106372,0.50824875,1.5528132,0.7516044
6.8827467,0.18007103,1e-16,8.907133,1e-16,0.009017711,0.03144149,1e-16,4.0997175e-12
5.917782,1.5283989,6.652755,1.9827142,1.1250305,0.006780007,2.4914798e-13,1.9611256,0.019959139
1e-16,3.0162203,2.526147e-15,2.3228557,0.1433287,2.524064e-16,1e-16,1e-16,1e-16
1.388788,0.89004666,0.04518343,1.7276764,0.09837783,0.005366954,1e-16,0.11465359,0.2937074
0.9485485,3.2694266,0.0009304236,15.760741,0.00012834708,0.06383479,0.019696597,1.4297631e-05,1.3160659
1.568557,1.0425185,0.8304898,0.7337581,0.11017533,0.054768126,0.1133662,0.3845505,0.2929613
5.8072557,0.62897974,0.15738182,9.144798,0.17814712,0.00058440847,1e-16,1.4987432e-06,4.2382485e-16
2.297219,0.77466345,1e-16,15.492885,1e-16,1e-16,1e-16,1e-16,1e-16
6.4923778,4.677358,0.13233504,1.7802924,2.6966012,3.0936852,4.146844,0.695988,1.4074302
8.610851,0.5108642,0.37990612,11.013198,0.22923073,0.18373565,1e-16,0.7222857,0.28889468
0.9935932,0.070057,0.0014241248,6.2295833,0.10095621,0.105606675,0.0014947264,0.18171522,0.92021954
2.204861,1.7167743,2.0833568e-09,1e-16,2.2360299,0.22522414,1.0720772,0.277516,1.1796241
0.39506847,1.2654727,11.152382,1.2400357,8.4386075e-11,0.045070253,5.543701e-13,2.2412126,0.15627965
2.7458355,0.74198127,1e-16,5.689814,1e-16,1.5966101e-05,0.0021904404,1e-16,0.5342424
0.6295866,4.0181084,1.5563374e-16,2.8087206,1e-16,0.00014711234,1e-16,1e-16,1e-16
3.3269203,1e-16,0.03802376,5.894334,1e-16,4.2347227e-16,1e-16,1e-16,1e-16
6.074019,0.83010036,3.4170566,1.1995038,2.2101305,0.0018608813,1e-16,4.8563333,8.392135
0.5275741,3.4690502,6.202748e-16,1.8305122,0.04814327,0.16405338,3.5832395e-09,0.2889131,0.22778787
0.2533705,1.0685912,3.5001695,1.1216649,0.17110167,0.41754737,0.55992717,0.76967025,1.5623112
1.4074588,0.5389175,2.9560668,0.3386916,2.3016534e-15,0.16272447,1e-16,0.8978404,0.4137858
1.7586012,4.6545234,0.1550125,1.6794411,0.16328958,0.001968152,0.18805914,0.22368194,0.31364754
1.4601432,0.06918052,0.011500553,9.488232,7.48188e-09,0.11496311,1e-16,0.5889126,1e-16
7.5054374,2.7189896,1.2611654,1.295678e-16,5.4421773,8.546872e-14,6.440723,2.310207,0.44472808
2.739424,4.427909,0.43555993,4.7509437,0.33475515,0.5354313,0.035158776,0.93232197,0.4366119
0.33556002,3.9131086,0.8073841,2.6502907,0.21873267,2.0770485e-06,0.7836405,0.8284527,0.17917389
1.3179321,3.4477475,0.18347178,2.767794,0.56069064,1e-16,0.026899531,0.24521093,0.17399055
3.5856588,1e-16,0.081569545,7.0335875,1.1843728e-05,0.09328971,1e-16,0.38768804,0.8876785
1.2999116,1.5108485,0.29722717,0.74879324,1.6379901,0.63865966,0.30063206,0.83600163,0.60241425
2.0566943,1.1963477,1e-16,3.153295e-14,9.902936,1.9008852e-11,28.386152,0.517279,0.0037719037
1e-16,0.40789637,15.968838,1.9602686,6.928319e-12,0.22034873,1e-16,1.6217488e-06,1e-16
8.759744,1e-16,1e-16,5.6444693,1e-16,5.0657494e-16,0.0011658402,1e-16,1e-16
5.0758047,0.009788669,0.13094561,7.0043197,0.27323017,8.751927e-12,0.00206598,7.143541e-15,1.262437
3.6225731,5.888048e-11,3.6150585e-10,5.9338617,0.10000421,0.037623104,1e-16,1e-16,0.64068377
3.0703797,0.81677985,1e-16,7.7579913,0.0019527493,9.376265e-08,0.39997783,1e-16,1.1303681
0.7318294,5.4834743,1.2994138e-12,5.2916427,0.08131477,0.20075811,0.08295043,0.15751399,1.6376586e-11
4.3775573,5.388143,0.31407094,2.625125,0.22580715,0.17773806,1.8453058e-14,0.39532784,0.0021433723
2.3974118,0.020143017,1e-16,18.711254,1e-16,0.18000905,1e-16,4.74992e-13,1e-16
3.4994178,0.086164586,1e-16,13.29092,0.10114016,0.00012998839,0.050720155,1e-16,0.48662892
3.0760305,8.957865,0.060502272,10.347619,0.19699764,1e-16,0.032379758,1e-16,0.022096142
6.866504,6.574827,0.0023782067,1.7471336,1e-16,0.10242524,0.13046114,0.0026425917,1e-16
0.41719377,2.0797415,0.11037369,0.7305007,0.14944044,0.0032271924,0.29306465,0.32251772,1e-16
4.536618,0.6330626,0.08860679,8.649339,3.0912686e-11,0.19984388,3.1716338e-09,0.3333428,0.4150671
2.0658255,0.55365014,0.2220065,0.84440184,0.058244634,1e-16,1e-16,0.1475783,0.41441703
0.43756956,1.2191284,0.049556598,0.29527202,6.8771286,0.9009922,0.34059417,9.800458e-14,0.04185971
2.6604528,4.129769,0.29266185,0.9783354,0.30637178,0.03633196,0.64803743,0.218233,0.19715409
2.5572042,4.4173145e-09,0.12385126,3.6472728,6.7460343e-12,0.033642605,1e-16,0.5615108,1.0098448e-14
0.12590496,0.009548947,1.8238151,1.6444961,15.313337,29.255129,10.532083,2.9569035,1.2916768e-05
8.843199,0.0016482256,1e-16,5.842287,1e-16,1e-16,0.002385331,1e-16,2.0532534
4.464639,0.0042665177,0.0058586397,7.124516,5.097059e-06,0.07024523,4.073648e-15,1.5010573e-07,0.39081013
0.17550898,2.1306398,0.7207833,0.5983205,2.0645928,0.00042870126,0.4618414,1.6499261,0.5623374
3.6038377,5.6706485e-05,0.048582572,8.5269785,0.0023822323,0.08368217,0.021055454,0.0817862,1.1033403e-16
4.4999623,0.57447326,0.38458487,2.2044952,11.583303,6.339913,2.366568,1.5410262,1.5753248
2.90096,6.0564685,1e-16,2.8039653,3.1718009,0.523115,2.5186067,0.02181339,1.3002902
2.6220117,2.9664457,0.17673378,1.53513,0.045275416,0.491488,0.28450245,0.33358604,1e-16
2.0174744,2.133186,2.4686506,1.0068465,0.10774466,7.800592e-11,1e-16,1.3810855,0.89144784
0.8730594,1.1309439,2.1003842,1.2337676,0.1009851,1e-16,1e-16,0.12585641,1e-16
2.2363427,0.80776465,0.0044550225,6.0434513,0.18024199,1.5892345e-08,3.780534e-05,0.0643087,1.0533237
0.78153384,1.2588129,1.6677353,1.9697663,0.00026829517,0.1571583,1e-16,0.61403924,0.13748467
2.6267886,3.7327666e-07,1e-16,4.882756,1e-16,4.7170808e-08,1e-16,0.08384448,0.60625863
0.6644216,6.3905473,0.14859553,2.8248138,0.6877926,0.029312683,0.78726476,0.78187954,0.10864267
1.3923193,3.1237774,0.18869284,2.475883,0.49013624,1e-16,0.8206292,0.5173663,0.42435843
0.38268593,2.19519,32.203876,4.181833,0.035533085,0.5928533,1e-16,0.00056634174,1.6198509
5.5389132,8.150367,1e-16,1.2486347,1.7341492,1.6671457,1.1861391,0.93746954,2.8394912e-12
4.9620237,5.9874735,4.8632706e-15,1.3169849,1e-16,0.032148454,0.17140605,3.5540634e-10,1.0984927e-15
6.6478853,1.2698886,0.0014662342,6.702656,0.29894483,6.3020576e-07,0.588264,0.34435645,2.2917233
2.397485,0.03437501,1e-16,8.480856,1e-16,1e-16,1e-16,1.7867452e-08,1e-16
1.1005815,1.7479087,0.23662907,0.31003788,5.3082585,4.5007625,3.853724,1.5287591,3.6479241e-06
3.8619835,23.865177,0.32358137,9.499608,11.771752,3.1905544,6.8713865,2.108988,6.968547
9.0771265,5.605528,0.16950583,7.670665,0.24138273,0.0006238714,0.1356803,5.34986e-08,0.041973956
0.6281571,1.706953,1e-16,0.8802383,0.241796,1e-16,1e-16,0.08688094,0.033147477
0.21378823,3.2536793e-06,1.2924134e-10,1e-16,1.6783127,40.769413,11.40645,4.4800453,7.540354
1e-16,5.5524163,0.49513528,6.791954,0.8532669,0.66894,0.15953098,1.0973566,0.16351286
0.5982555,0.41684645,1e-16,8.340312,1e-16,1e-16,2.273241e-16,1e-16,3.1654394e-16
0.0014314353,0.44264498,1.1283159e-09,0.08740549,4.1551576,1.342706e-13,8.759602,0.15198939,110.16902
3.0596888,3.567289,0.034271173,0.92285025,0.12485067,0.0545285,0.12687697,1e-16,8.2225677e-07
4.0706615,1.0197731,0.0030194414,10.885554,0.77425236,9.471978e-15,8.3172104e-05,0.15678586,0.3845496
11.809536,1e-16,0.027950477,4.459575,1e-16,2.0582938e-09,1e-16,0.11438714,1e-16
0.30445257,0.80808705,0.64259815,0.7611645,9.209952,9.029683,3.075121,4.4945784,1.0092271e-08
1.7716485,2.3597314,0.09476864,0.35482344,0.30645677,0.016188486,4.8621525e-05,0.5541676,1e-16
7.3062396,0.0045759613,1e-16,12.514431,1e-16,0.00011178387,3.1784275e-09,1e-16,1e-16
1.4722185,0.47466892,3.7733243,0.98899955,0.37266383,0.1439876,1.05513915e-16,0.24803333,0.5271588
3.310409e-05,3.1853468,1e-16,2.969258,1e-16,1e-16,1e-16,1e-16,1e-16
2.6950614,2.9664443,0.20991814,1.6590676,12.693352,6.1929097,3.6292207,1e-16,0.4619052
0.23324032,2.4093694e-12,13.516847,0.9640699,1.5275041e-06,1e-16,0.0075870156,2.3314666e-12,0.00036669252
6.600353,1e-16,0.11520302,5.320542,1.9427484e-15,0.06821879,1e-16,1e-16,1.0191074e-13
1.3499347,0.00033852828,32.533455,1.5279099,0.6311354,0.27017352,0.5169043,2.7502265,1.1934905
1.8308924,2.7114496,0.10289336,1.8401554,6.4841533,0.23337096,0.6550563,0.64617336,2.437821
4.8269577,5.7538033,0.09018474,6.25516,0.013668618,0.49965543,0.28925782,5.9277583e-05,0.06874519
7.1247187,3.8041286,1.2429176e-16,1.7471765,1e-16,3.0824054e-15,1e-16,1e-16,1e-16
9.79731,1.5672996e-10,0.29165673,14.197406,0.62452966,7.3022266e-10,1e-16,0.7286521,1.3066738
6.8983755,5.090436,9.172623,2.2287068,0.3432696,0.006477863,2.445572e-07,1.6831499,0.06927011
3.5040147,5.2710032,0.49517548,6.694309,3.3877354,1.6355662,2.3313763,0.65200347,1.8647518
5.1080537,0.5939079,0.15575327,4.36658,0.0065943482,8.36591e-05,1e-16,5.9462636e-06,7.67447e-15
3.5171854,4.253085,0.09056393,2.0555756,0.002283694,3.1015718,1.2536721,1e-16,0.52476794
5.9087243,0.63708717,0.08566429,9.155932,0.00033119548,0.30411723,1e-16,0.26729658,0.12170468
2.734946,1e-16,0.02571195,6.2805705,1e-16,1e-16,1e-16,1.5058862e-07,1e-16
6.6447005,1.1096519,1e-16,12.070537,0.108359985,0.09085823,0.00020465057,1e-16,7.355605e-10
0.540737,2.1433928,0.54770964,0.442828,1.319354,0.16979867,0.85501516,0.41754842,0.6961438
1.4100115,0.25294286,10.107457,0.26174566,6.1557875e-14,4.834188e-11,0.38337523,6.503624,1.9918761
1e-16,1.0031632,0.5732553,0.41202918,20.681454,4.606192,7.7000284,4.140311,0.09320928
1.7149901,1.4604176,0.83986026,2.8723292,10.290418,3.6143084,3.3821163,0.58689743,0.4811436
3.7752564,2.1962497,5.7793202,0.8619728,1e-16,1e-16,1e-16,11.221178,1e-16
0.02427252,1.6455939,1e-16,0.9477956,1.675921,0.684784,7.59204,4.106317,0.014048252
2.620085,3.2482555,1.6130764,0.7791452,0.32430702,0.071689285,0.39540517,0.9887066,0.13334021
16.807434,4.456803,19.618864,8.522517,0.6200703,0.00015087899,0.4871658,0.62676334,1.0581018
1.9420398,1.3425292,0.12273128,0.5267915,0.29135442,0.035401314,0.046746597,0.08072511,0.17415664
5.4887257,1.5205977e-11,0.3831958,8.357589,0.56481177,0.031697422,1e-16,0.92620975,9.650957e-15
1.1241316,2.5622668,0.095487565,0.786002,0.18524332,1e-16,0.053432055,0.028609315,4.158261e-10
2.0744395,2.0084512,1e-16,1.4127252,0.1792531,1e-16,1.8657366e-11,1e-16,1e-16
3.7550628,1.3832603,0.014304946,13.191674,1e-16,0.060426608,0.18184875,6.911822e-07,1.3391123e-07
1.1917936,0.69643635,0.14763255,1.3669354,0.20851398,0.23153089,0.36209962,0.20571782,0.945835
4.7496867,15.876722,0.112306155,4.098059,2.0019388,1.3128041e-09,3.5213737,1.3149076,2.9515083
2.3324487,3.0135021,1.0880383,1.3863999,0.8862655,1.4817961,1.2672296,0.97067493,0.89452255
0.89491194,0.46067348,0.71368456,1.0559384,0.08779295,1e-16,1e-16,9.33854e-10,1e-16
1.3410652,7.1364594,1.1660422,5.469296,1.76715,0.23966753,3.7575557e-10,1.9360892,0.9219346
0.7627424,0.05248056,1e-16,3.7907075e-16,28.836714,18.007935,6.8407087,1.5393457,0.013903395
0.3815614,2.3683855e-05,0.0026547278,0.68784064,3.7402945,24.699444,5.343918,3.3248324,10.279736
4.858356,1.6647885,3.4026358,1.8270869,0.33664253,3.5565818e-06,1e-16,1.6672735,0.9946783
1.9124933,1.241212e-06,0.18417948,2.6139307,0.01903242,0.06318923,1e-16,0.0008618906,0.39469534
0.18197717,1.2873783,29.118206,1.8378274,2.5066198e-16,0.077223375,0.34081644,0.3548934,0.47426754
10.164896,6.218581,11.322674,6.496269e-08,1.357459e-12,0.00020003259,2.315601,15.836548,6.3208137
1.4984512,1.4363157,9.581047e-16,0.45426264,5.2567707e-12,1e-16,0.1684314,3.0476256e-16,0.15026768
0.49015623,0.60625863,21.594376,1.8987349,0.79225874,0.4364752,0.40583962,2.0419133,1.2057279
2.4633346,8.0978815e-15,0.051586915,4.8699393,1e-16,0.00019670988,1e-16,1e-16,1e-16
4.758865,4.5708995,0.0100880135,0.9768209,6.437543e-14,0.19993621,0.09291056,1.3801298e-11,6.3375704e-13
4.9763017,5.740129e-11,0.27299848,12.953752,0.007872436,0.030902961,1e-16,1.0164382,2.3596065e-09
12.316334,5.8833203,0.28701314,0.49562168,0.63633245,0.36792785,0.37210712,0.3054206,1.229714
1.9092704,1.5492432,1e-16,0.5051232,25.770569,14.178287,12.131586,6.6703963,0.040376425
1.5994692,0.38940817,0.11077927,0.5762025,12.599206,5.911714,4.002991,0.69046855,1e-16
0.7621101,3.2182684,1e-16,2.8240998,0.10869282,9.221507,12.363813,3.1896844,3.167422
2.0595186,5.105577,0.32580146,1.941672,0.37749362,1e-16,4.3441358e-07,0.7486659,1.7186011e-07
0.60649055,2.3011394,1e-16,0.85557437,0.8145043,0.113612376,2.9386418,1.3001015,4.0446357e-09
0.50431156,3.8826597,3.2783554,3.7600684,5.007424,6.0228596,1.2704808,3.3978455,2.981249
5.067061,2.4624023,0.07120968,1.8302627,5.856398,5.9477196,3.3866527,1.8029449,1.1382062
3.4216806e-11,0.12924059,0.8780358,0.48084545,0.012282636,20.57869,8.275938,6.5088577,3.5431876
8.684946,1.3137778,1e-16,1e-16,0.781109,0.23109727,0.49509686,0.3759483,0.2868836
2.9478152,0.25183582,1e-16,4.854911,0.1111976,1e-16,1e-16,1e-16,1e-16
0.02674823,0.002891833,0.040635064,1e-16,5.571061e-05,0.06794646,0.065377034,0.004609992,0.0078096935
0.9954837,0.4279659,0.65074116,2.2394552,0.11825514,0.00046270125,1e-16,0.2814711,1e-16
0.19589955,1.4502463,0.022991648,7.549523,1e-16,5.5303803e-13,1e-16,2.3771352e-16,1.00833555e-14
6.407809,1e-16,1e-16,5.5408635,1e-16,1e-16,1e-16,1e-16,1e-16
1.0091504,0.88631624,5.461003e-10,4.675955,1e-16,0.03938199,1.2388234e-05,1.2292915e-05,1.224186e-13
2.6037223,4.225529,1e-16,1.8332506,0.38587704,0.6142783,0.22265625,0.45582882,9.647281e-14
3.8348002,1.6290694e-05,0.50354445,7.234071,0.47243848,0.73267984,1e-16,0.7259943,0.0012364652
1.7167312,1.155146,2.4095726,0.35535944,1.6304864e-12,0.09416083,0.2175662,0.3461024,1.2053052
2.32809,4.7525773,0.6109303,0.8573594,1.0919075,0.007690081,0.5866812,0.7817759,0.39008954
1.7833107,0.91035384,7.3598947e-16,1.061721,9.424772,9.700552,4.267556,0.025616094,2.8589902
0.6943614,1.7378649,1e-16,0.7483083,2.8316383,0.37577006,1.9750382,3.0284843,6.6249873e-07
1.9118037,0.8090691,1e-16,0.10368158,0.00015053166,1e-16,0.14929524,0.055003777,0.06606156
4.081551,0.0018658319,1e-16,9.706611,1e-16,2.4632946e-16,0.09522438,0.069940336,6.918665e-10
2.706314,1.4382281,0.16409446,0.55213046,0.13833733,0.08103973,0.08420361,1e-16,0.4193175
3.3824246,1.665092,1e-16,1.0159502,0.625266,0.000871034,0.28073567,0.40069473,0.58882517
2.634832,5.534214,3.3676197e-14,4.827593,2.1596282,6.0265235e-16,6.44525e-09,1.7729757,3.1664977
6.883215,8.095565,0.095878646,2.8185244,3.3048515,3.864437,1.6102638,1.5462451,1.091659
0.9871745,2.6015587,0.6370847,2.7419713,1.4166,1.20307e-05,1e-16,2.4970455,2.8715398e-11
1.9036107,5.478743,0.27315924,4.392088,0.49179608,0.011808298,0.10989141,0.27870265,0.32013783
1.2589361e-14,2.1081667,0.0053510047,1.0598136,1.0507629,31.023888,16.459793,0.12649272,1e-16
0.67235243,1.3194734,6.7403126,0.687495,0.0011559917,16.04035,3.8135216,16.896759,8.454553
16.704535,4.7576413,4.8720217,4.1546755,0.171587,0.35715535,3.830363e-05,0.48502305,0.48107165
2.7597685,3.6583872,1.2852877,1.416222,131.58842,0.00025240864,0.0023726274,7.574745e-15,4.9119396
2.773203,7.624419e-10,1e-16,5.062176,1e-16,3.7349713e-07,1e-16,1e-16,1e-16
1.5920243,2.227749,0.02942856,1.4716059,1e-16,5.1830544e-16,1e-16,1e-16,1e-16
2.6450107,0.5063107,0.15173171,8.934242,0.26669455,0.009482231,1e-16,0.3392613,3.0932802e-07
5.841679,3.6999552,0.12020169,0.6835216,1e-16,0.0005675191,1.9300097e-15,9.4874315e-07,1e-16
7.1065407,7.382545,0.00018399018,3.972135,5.5534383e-05,0.17699017,0.16215274,1e-16,0.3861708
